PERMNO,date,NAMEENDT,NCUSIP,TICKER,COMNAM,CUSIP,BIDLO,ASKHI,PRC,BID,ASK,OPENPRC
19285,10/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.44,39.98,39.95,39.94,39.96,37.62
19285,10/31/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.425,39.99,39.76,39.77,39.78,39.51
19285,11/1/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.41,40.45,39.71,39.71,39.72,40.32
19285,11/2/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.1,40.96,39.12,39.1,39.11,39.73
19285,11/3/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,37.94,39.76,39.37,39.37,39.38,38.09
19285,11/4/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,39.44,40.37,40.28,40.26,40.27,40.22
19285,11/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.12,41.12,41.04,41.04,41.05,40.41
19285,11/8/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.905,41.885,41.41,41.41,41.42,41.19
19285,11/9/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.275,41.36,40.34,40.34,40.35,41.06
19285,11/10/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.2,43.73,43.48,43.47,43.48,42.33
19285,11/11/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.1989,44.7523,44.44,44.43,44.44,43.4
19285,11/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.59,44.43,43.61,43.61,43.62,44.01
19285,11/15/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.85,44.89,44.35,44.36,44.37,44.52
19285,11/16/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.54,44.5,43.86,43.86,43.87,44.35
19285,11/17/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.13,43.32,43.04,43.04,43.05,43.24
19285,11/18/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.36,44.2216,43.92,43.93,43.94,43.93
19285,11/21/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.6,44.05,43.89,43.89,43.9,43.88
19285,11/22/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.745,44.3,44.04,44.03,44.04,44.25
19285,11/23/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.81,44.63,44.16,44.17,44.18,44.11
19285,11/25/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.1,44.41,44.21,44.19,44.21,44.2
19285,11/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.14,44.2,43.31,43.31,43.32,43.85
19285,11/29/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.08,43.73,43.52,43.51,43.52,43.17
19285,11/30/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.145,44.39,44.32,44.28,44.29,43.37
19285,12/1/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.395,45.22,44.93,44.95,44.96,44.82
19285,12/2/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.92,45,44.68,44.68,44.69,44.14
19285,12/5/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.2,44.045,43.76,43.76,43.77,43.97
19285,12/6/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.49,43.95,43.02,42.99,43,43.85
19285,12/7/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.75,43.61,43.08,43.06,43.07,43.05
19285,12/8/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.12,43.755,43.47,43.46,43.48,43.24
19285,12/9/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.95,43.6,43.02,43.01,43.02,43.36
19285,12/12/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.385,43.305,43.26,43.25,43.26,42.61
19285,12/13/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.8,45,44.32,44.31,44.32,44.72
19285,12/14/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.35,44.62,43.8,43.78,43.79,44.59
19285,12/15/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.07,43.29,42.46,42.44,42.45,43.14
19285,12/16/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.52,42.2,41.75,41.73,41.74,41.96
19285,12/19/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.175,42.13,41.5,41.49,41.5,41.84
19285,12/20/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.24,41.64,41.37,41.36,41.37,41.36
19285,12/21/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.56,42.22,42.09,42.09,42.1,41.73
19285,12/22/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.03,42.02,41.68,41.67,41.69,41.54
19285,12/23/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.28,41.815,41.79,41.79,41.81,41.53
19285,12/27/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.61,42.41,41.87,41.86,41.87,41.68
19285,12/28/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.94,42.03,40.96,40.95,40.96,41.84
19285,12/29/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.09,41.99,41.85,41.84,41.85,41.4
19285,12/30/2022,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.83,41.69,41.25,41.25,41.26,41.42
19285,1/3/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.145,42.09,41.61,41.6,41.61,41.94
19285,1/4/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.735,42.58,42.03,42.02,42.03,42.37
19285,1/5/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.12,42.08,41.53,41.52,41.53,41.51
19285,1/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.73,43.35,43.13,43.13,43.14,41.87
19285,1/9/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.98,44.205,43.5,43.5,43.51,43.31
19285,1/10/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.18,44.09,44,43.99,44,43.75
19285,1/11/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.27,45.25,45.19,45.18,45.19,44.4
19285,1/12/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.92,45.67,45.25,45.25,45.26,45.5
19285,1/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.01,46.06,45.87,45.87,45.88,45.04
19285,1/17/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.305,46.135,45.43,45.42,45.43,45.91
19285,1/18/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.39,45.655,43.52,43.51,43.52,45.65
19285,1/19/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.89,43.14,41.91,41.89,41.9,43.14
19285,1/20/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.77,42.645,42.57,42.57,42.58,42
19285,1/23/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.43,43.285,43.28,43.27,43.28,42.59
19285,1/24/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.86,44.03,43.7,43.69,43.7,43.33
19285,1/25/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.8,43.605,43.51,43.5,43.51,43.19
19285,1/26/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.17,44,43.65,43.64,43.65,43.79
19285,1/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.38,43.99,43.62,43.61,43.62,43.49
19285,1/30/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.38,43.99,43.58,43.58,43.6,43.38
19285,1/31/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.035,45.61,45.53,45.54,45.55,44.2
19285,2/1/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.63,46.565,46.14,46.13,46.14,45.16
19285,2/2/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.545,47.485,47.13,47.13,47.14,46.74
19285,2/3/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.36,47.4075,46.89,46.88,46.89,46.54
19285,2/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.92,46.74,46.15,46.13,46.15,46.29
19285,2/7/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.55,44.66,44.39,44.4,44.41,43.74
19285,2/8/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.32,45.35,45.06,45.06,45.07,44.74
19285,2/9/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.87,46.02,44.92,44.92,44.93,45.45
19285,2/10/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.42,45.015,44.83,44.83,44.84,44.67
19285,2/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.8,45.64,45.44,45.45,45.46,44.93
19285,2/14/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.78,45.5989,45.13,45.12,45.13,45.21
19285,2/15/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.605,45.5,45.48,45.48,45.49,44.65
19285,2/16/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.465,45.63,45.23,45.23,45.24,44.59
19285,2/17/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.57,45.28,45.22,45.21,45.22,45.06
19285,2/21/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.655,44.88,43.83,43.83,43.84,44.74
19285,2/22/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.395,44.25,43.6,43.61,43.62,44.06
19285,2/23/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.74,44.58,44.45,44.45,44.46,43.92
19285,2/24/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.6,44.455,44.25,44.25,44.26,43.82
19285,2/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.55,45.11,44.96,44.95,44.96,44.75
19285,2/28/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.805,45.66,45.03,44.99,45,44.85
19285,3/1/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.85,45.67,45.59,45.6,45.61,44.89
19285,3/2/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.17,46.2,46.09,46.08,46.09,45.24
19285,3/3/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.32,47.92,47.79,47.77,47.78,46.45
19285,3/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.54,48.675,48.38,48.37,48.38,47.79
19285,3/7/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.49,49.17,47.55,47.55,47.56,48.4
19285,3/8/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.915,47.93,47.39,47.38,47.39,47.74
19285,3/9/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.06,47.515,46.15,46.15,46.16,47.46
19285,3/10/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.135,46.75,45.64,45.64,45.65,46.2
19285,3/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.53,45.42,44.75,44.74,44.75,45.12
19285,3/14/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.2,46.485,45.75,45.72,45.73,45.68
19285,3/15/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.34,44.99,43.31,43.31,43.33,44.73
19285,3/16/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.73,44.74,44.48,44.48,44.5,43.07
19285,3/17/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43,44.37,43.75,43.77,43.78,44.215
19285,3/20/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.98,45.15,44.99,44.99,45,44.12
19285,3/21/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.97,45.957,45.2,45.21,45.22,45.61
19285,3/22/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.11,45.64,44.18,44.13,44.14,45.17
19285,3/23/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.87,45.2,44.3,44.27,44.28,44.23
19285,3/24/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.01,43.93,43.92,43.92,43.93,43.69
19285,3/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.0609,44.86,44.3,44.3,44.31,44.69
19285,3/28/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.52,45.52,44.75,44.75,44.76,45.42
19285,3/29/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45,45.6,45.38,45.38,45.39,45.26
19285,3/30/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.98,45.85,45.09,45.09,45.1,45.66
19285,3/31/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.325,46.08,45.75,45.74,45.75,45.76
19285,4/3/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.23,45.96,45.69,45.68,45.7,45.51
19285,4/4/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.645,45.74,42.89,42.89,42.9,45.6
19285,4/5/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.705,43.18,42.1,42.09,42.1,43.18
19285,4/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.29,42.31,41.8,41.79,41.8,42.11
19285,4/10/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.48,42.32,42.3,42.3,42.31,41.8
19285,4/11/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.34,44.95,43.52,43.52,43.53,42.44
19285,4/12/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.58,44.345,43.86,43.86,43.87,44
19285,4/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.1,44.315,44.1,44.1,44.11,43.76
19285,4/14/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.865,44.87,44.3,44.3,44.31,44.32
19285,4/17/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.35,44.92,44.77,44.77,44.78,44.5
19285,4/18/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.545,45.44,44.81,44.8,44.81,45.25
19285,4/19/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.5114,45.11,44.98,44.98,44.99,44.53
19285,4/20/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.55,45.485,45.38,45.38,45.39,44.78
19285,4/21/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.02,45.53,45.22,45.21,45.22,45.38
19285,4/24/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.54,47.21,41.93,41.93,41.94,45.37
19285,4/25/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.11,43.3,42.32,42.32,42.33,42.78
19285,4/26/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.4,41.46,40.65,40.64,40.65,41.19
19285,4/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.475,41.535,41.46,41.45,41.46,41.14
19285,4/28/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.46,42.29,41.82,41.82,41.83,41.56
19285,5/1/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.035,41.96,41.17,41.16,41.17,41.62
19285,5/2/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.35,41.85,41.82,41.82,41.83,41.48
19285,5/3/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.82,42.555,41.09,41.1,41.11,41.9
19285,5/4/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.28,41.11,41.1,41.1,41.11,40.65
19285,5/5/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.7,42.48,42.38,42.38,42.39,41.93
19285,5/8/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.21,43.04,42.6,42.6,42.61,42.89
19285,5/9/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.37,43.08,42.78,42.77,42.78,42.51
19285,5/10/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.48,43.54,43.08,43.07,43.08,43.38
19285,5/11/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.56,43.13,42.83,42.81,42.82,43.09
19285,5/12/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.8005,43.09,42.4,42.4,42.41,42.89
19285,5/15/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.955,42.89,42.81,42.82,42.83,42.12
19285,5/16/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.02,42.86,42.15,42.15,42.16,42.44
19285,5/17/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.35,43.235,42.9,42.91,42.92,42.37
19285,5/18/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.595,43.39,43.27,43.27,43.28,42.71
19285,5/19/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.46,43.68,42.79,42.78,42.79,43.64
19285,5/22/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.28,43.1,42.43,42.44,42.45,42.71
19285,5/23/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.26,42.31,41.51,41.51,41.52,41.99
19285,5/24/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.965,41.59,41.3,41.3,41.31,41.47
19285,5/25/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.99,41.69,41.2,41.2,41.21,41.61
19285,5/26/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.73,41.6,40.89,40.85,40.86,41.52
19285,5/30/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.54,41.82,41.75,41.75,41.76,40.98
19285,5/31/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.49,41.5,40.9,40.9,40.91,41.17
19285,6/1/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,40.71,41.53,41.5,41.5,41.51,41.04
19285,6/2/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,41.98,43.635,43.44,43.43,43.44,42.08
19285,6/5/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,42.89,43.6,43.2,43.2,43.21,43.57
19285,6/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.01,44.19,43.85,43.84,43.85,43.15
19285,6/7/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,43.86,45.62,45.6,45.6,45.61,43.99
19285,6/8/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.1,45.62,45.6,45.6,45.61,44.1
19285,6/9/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.72,45.89,45.3,45.3,45.31,45.83
19285,6/12/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,44.9,46.06,45.83,45.83,45.84,45.28
19285,6/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.35,46.87,46.77,46.77,46.78,46.5
19285,6/14/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.79,47.22,46.16,46.14,46.15,47.13
19285,6/15/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,45.4,46.72,46.54,46.54,46.55,45.81
19285,6/16/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.53,47.41,46.88,46.88,46.91,47.3
19285,6/20/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,46.45,47.63,47.61,47.6,47.61,46.53
19285,6/21/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.28,48.42,48.22,48.21,48.22,47.38
19285,6/22/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.57,48.06,47.86,47.85,47.86,47.99
19285,6/23/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,47.26,48.43,48.05,48.05,48.06,47.52
19285,6/26/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,48.06,49,48.63,48.64,48.65,48.06
19285,6/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,48.72,49.595,49.49,49.49,49.5,48.99
19285,6/28/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.11,49.63,49.32,49.33,49.34,49.25
19285,6/29/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.2,49.69,49.49,49.49,49.5,49.31
19285,6/30/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.42,50.085,49.71,49.71,49.72,49.64
19285,7/3/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.54,50.165,50.04,50.04,50.06,49.73
19285,7/5/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.225,50.16,49.24,49.23,49.24,49.93
19285,7/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,48.35,49.15,49.07,49.06,49.07,49.04
19285,7/7/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,48.82,49.92,49.33,49.32,49.33,48.82
19285,7/10/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,49.51,51.28,51.26,51.26,51.28,49.535
19285,7/11/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,51.51,53.03,53,53,53.01,51.52
19285,7/12/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.64,53.9,53.12,53.12,53.13,53.51
19285,7/13/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.73,53.54,53.12,53.12,53.13,53.27
19285,7/14/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.8,54.055,53.84,53.86,53.87,53
19285,7/17/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.505,54.71,54.56,54.56,54.57,53.85
19285,7/18/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.65,55.26,55.24,55.25,55.26,54.66
19285,7/19/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.795,55.58,55.23,55.22,55.23,55.04
19285,7/20/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.26,55.5,54.67,54.65,54.67,55.5
19285,7/21/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.44,54.6127,53.75,53.75,53.76,54.59
19285,7/24/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.5,54.5,53.81,53.8,53.81,53.55
19285,7/25/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.37,54.21,53.91,53.9,53.91,53.5
19285,7/26/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.635,54.44,54.43,54.43,54.44,53.69
19285,7/27/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.64,57.13,56.75,56.74,56.75,53.64
19285,7/28/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.24,59.17,58.99,58.99,59,57.38
19285,7/31/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,58.79,59.8,59.55,59.55,59.56,58.98
19285,8/1/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,59.06,60.04,59.8,59.81,59.82,59.35
19285,8/2/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,58.47,59.61,58.98,59,59.01,59.55
19285,8/3/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,58.045,59,58.1,58.08,58.1,59
19285,8/4/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.45,58.44,57.08,57.09,57.1,58.44
19285,8/7/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.085,58.31,58.1,58.08,58.1,57.32
19285,8/8/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.24,57.545,57.39,57.38,57.39,57.41
19285,8/9/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.6,57.3,56.16,56.16,56.17,57.3
19285,8/10/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.285,56.56,55.4,55.39,55.4,56.25
19285,8/11/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.03,56.04,55.54,55.54,55.55,55.28
19285,8/14/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.03,56.31,56.02,56.02,56.03,55.09
19285,8/15/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.3,55.89,55.41,55.39,55.4,55.64
19285,8/16/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,54.29,56.09,54.47,54.46,54.47,55.26
19285,8/17/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.62,54.38,53.05,53.04,53.05,54.35
19285,8/18/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.615,53.59,53.39,53.4,53.41,52.75
19285,8/21/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,52.85,53.725,53.57,53.56,53.57,53.17
19285,8/22/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.55,54.105,53.8,53.81,53.82,53.91
19285,8/23/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.945,55.76,55.23,55.24,55.25,53.96
19285,8/24/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.88,55.815,53.93,53.93,53.95,55.04
19285,8/25/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,53.84,55.46,55.02,55.03,55.04,54.48
19285,8/28/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.32,56.11,55.57,55.57,55.58,55.47
19285,8/29/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.29,56.88,56.76,56.76,56.77,55.41
19285,8/30/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.73,57.4,57.18,57.18,57.19,56.75
19285,8/31/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.3,58.08,57.45,57.42,57.43,57.3
19285,9/1/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.59,58.26,57.94,57.94,57.95,57.73
19285,9/5/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.03,58.26,56.42,56.43,56.44,57.88
19285,9/6/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.05,57.26,56.4,56.39,56.4,56.4
19285,9/7/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,55.84,57.49,57.25,57.25,57.26,56.12
19285,9/8/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,57.11,59.25,58.66,58.66,58.67,57.2
19285,9/11/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,58.23,59.49,58.94,58.94,58.95,59.05
19285,9/12/2023,,14448C10,CARR,CARRIER GLOBAL CORP,14448C10,56.27,59.2,56.58,56.58,56.59,58.74
